order_id,Sum of price,product_id,quantity
1006390,44.25,12588,1
1006390,44.25,2716,1
1006390,44.25,7968,1
1006390,108.75,8109,1
1006391,33,11214,2
1006391,59.25,2948,1
1006391,51.75,7255,1
1006391,59.25,9366,1
1006392,44.25,12588,1
1006392,89.25,1747,1
1006392,56.25,2093,1
1006392,54.75,5137,1
1006393,59.25,11455,1
1006393,56.25,2153,1
1006393,44.25,2716,1
1006393,108.75,8109,1
1006394,80.25,1148,1
1006394,89.25,1747,1
1006394,43.5,1826,1
1006394,13.5,2121,1
1006394,27,2889,1
1006394,91.5,3421,1
1006394,36.75,368,1
1006394,29.25,4598,1
1006394,14.25,5825,1
1006394,72,5958,1
1006394,42,6070,1
1006394,52.5,7336,4
1006394,58.5,7793,1
1006394,126.75,999,1
1006395,21.75,3519,1
1006395,81.75,4835,1
1006395,21.75,6012,1
1006395,27,700,1
1006395,45,928,1
1006396,63,10156,1
1006396,21.75,19849,1
1006396,36.75,2601,1
1006396,51.75,6922,1
1006396,36.75,6988,1
1006396,36,9769,1
1006397,64.5,3159,1
1006398,59.25,7756,2
1006398,87,8434,1
1006399,33.75,3731,1
1006400,51.75,10278,1
1006400,51.75,12111,1
1006400,48.75,17630,1
1006400,26.25,6012,1
1006400,59.25,610,1
1006401,44.25,6436,1
1006402,44.25,4343,1
1006402,119.25,5051,1
1006402,44.25,5345,3
1006403,44.25,21950,2
1006403,47.25,4321,1
1006403,59.25,9736,1
1006403,44.25,9887,1
1006404,75.75,3375,1
1006404,59.25,4086,1
1006404,59.25,4872,1
1006404,24,9225,1
1006404,59.25,9366,1
1006404,41.25,9414,1
1006405,54,4611,1
1006405,29.25,6196,1
1006406,36,297,1
1006406,37.5,3409,1
1006406,36,6636,1
1006406,85.5,8145,1
1006406,41.25,9674,1
1006406,59.25,9861,1
1006407,74.25,11657,1
1006407,66.75,1485,1
1006407,62.25,2257,1
1006407,27.75,2474,1
1006407,101.25,2928,1
1006407,26.25,4551,1
1006407,261,5011,1
1006407,78.75,5536,1
1006407,33,6497,1
1006407,14.25,7008,8
1006407,74.25,7611,3
1006407,48,8250,4
1006408,21,3107,1
1006408,45,5467,1
1006408,47.25,8770,1
1006408,44.25,9354,1
1006409,51.75,12051,1
1006409,74.25,1741,1
1006409,18.75,2665,1
1006409,147,4158,1
1006409,27,700,1
1006409,74.25,7968,1
1006409,81.75,8794,1
1006410,57.75,12109,1
1006410,51.75,12288,1
1006410,27.75,2870,1
1006410,45,928,1
1006411,81.75,3561,1
1006411,42.75,8829,1
1006412,17.25,10851,2
1006412,141.75,11070,1
1006412,48.75,11328,1
1006412,51.75,1458,1
1006412,47.25,1568,1
1006412,22.5,2113,2
1006412,17.25,3984,1
1006412,16.5,4666,1
1006412,33,6667,1
1006412,42.75,8829,1
1006413,284.25,1146,1
1006413,39.75,3950,1
1006414,59.25,4314,1
1006414,33,4550,1
1006414,33.75,7312,1
1006414,44.25,912,1
1006415,21,3107,1
1006415,19.5,3852,1
1006415,21.75,4022,1
1006415,86.25,7571,1
1006415,27,7871,2
1006416,89.25,1687,1
1006416,36.75,19252,1
1006416,12,3921,1
1006416,36.75,5969,1
1006416,108.75,8109,1
1006417,126.75,16,1
1006417,21.75,5493,1
1006418,119.25,10307,1
1006418,13.5,1227,1
1006418,96.75,12770,1
1006418,42,13071,1
1006418,74.25,1360,1
1006418,47.25,1568,1
1006418,296.25,1683,1
1006418,27,1966,1
1006418,123.75,2030,1
1006418,201.75,2069,1
1006418,132,3607,1
1006418,156.75,3909,1
1006418,96.75,4938,1
1006418,156.75,5988,1
1006418,156.75,622,2
1006418,81.75,6553,2
1006418,37.5,6681,1
1006418,27,700,1
1006418,168,792,1
1006418,62.25,8670,1
1006418,60.75,868,1
1006418,44.25,8750,1
1006418,273.75,9707,1
1006418,176.25,9771,1
1006419,36.75,14753,1
1006419,74.25,5709,1
1006419,30,9666,1
1006420,177,11837,1
1006420,66.75,8830,1
1006421,36.75,7293,8
1006422,22.5,2113,1
1006422,15.75,3920,2
1006422,81,6034,1
1006422,53.25,9736,1
1006423,21.75,1092,3
1006423,51.75,14932,1
1006423,24.75,2676,2
1006423,11.25,3615,5
1006423,39.75,3950,7
1006423,134.25,4326,7
1006423,36.75,4741,1
1006423,81.75,4776,2
1006423,44.25,5345,2
1006423,81,6034,1
1006423,164.25,7769,1
1006423,134.25,806,1
1006423,141.75,9049,1
1006424,57,2538,1
1006424,81.75,3372,1
1006424,51.75,5474,1
1006425,57.75,12109,1
1006425,44.25,2469,1
1006425,27,700,1
1006425,41.25,9674,1
1006426,21.75,1092,2
1006426,82.5,14932,1
1006426,44.25,3553,1
1006427,39.75,3950,1
1006428,18,2795,1
1006428,164.25,5604,1
1006429,27,1332,1
1006429,89.25,1687,1
1006429,27,1966,1
1006429,21,3107,1
1006429,29.25,326,1
1006429,33,6931,1
1006430,36.75,2601,1
1006430,59.25,2738,1
1006430,56.25,2914,1
1006431,13.5,1227,1
1006431,51.75,12288,1
1006431,63.75,2380,1
1006431,18,3544,1
1006431,73.5,3549,1
1006431,51.75,5558,1
1006431,56.25,5949,1
1006432,56.25,2093,2
1006433,69,13912,1
1006433,56.25,2153,1
1006433,108,3905,1
1006434,51.75,2776,1
1006434,162,5399,1
1006435,27.75,11450,1
1006435,29.25,1508,1
1006436,120,372,1
1006436,120.75,6605,1
1006437,29.25,14749,1
1006437,71.25,2952,1
1006437,21,3107,1
1006437,66.75,8830,1
1006437,41.25,9674,1
1006438,56.25,2093,1
1006438,93,3720,1
1006439,36.75,1652,1
1006439,27,1966,1
1006439,56.25,2093,1
1006439,21,3107,1
1006439,18.75,8114,2
1006440,69.75,1054,1
1006440,22.5,2113,1
1006440,71.25,8145,1
1006440,45,928,2
1006441,51.75,11335,1
1006441,56.25,2153,1
1006441,19.5,3852,1
1006441,74.25,5287,1
1006441,45,561,1
1006441,164.25,7769,1
1006442,123.75,2030,1
1006442,170.25,2550,1
1006442,54,7914,1
1006443,41.25,20091,1
1006443,27,2988,1
1006443,134.25,4326,1
1006443,23.25,5056,1
1006443,27,700,1
1006444,59.25,1988,1
1006444,21.75,5493,2
1006444,81.75,7090,1
1006445,134.25,1084,1
1006445,81.75,13010,1
1006445,56.25,2093,1
1006445,27.75,2870,1
1006446,134.25,1155,1
1006446,59.25,2738,1
1006446,20.25,3947,1
1006446,116.25,5445,1
1006446,22.5,8133,1
1006447,52.5,335,1
1006447,104.25,5007,1
1006447,21.75,5825,1
1006447,91.5,5986,1
1006448,29.25,14749,1
1006448,21,3107,1
1006448,34.5,3810,1
1006448,150.75,3854,1
1006448,37.5,6681,1
1006448,160.5,865,1
1006449,81.75,7090,1
1006450,21,3107,1
1006450,117.75,4070,1
1006451,81.75,8416,1
1006452,11.25,1377,8
1006452,56.25,2093,1
1006452,59.25,7186,1
1006452,11.25,7370,1
1006453,21.75,1092,1
1006453,47.25,14753,1
1006453,44.25,7968,1
1006453,44.25,814,1
1006453,56.25,9606,2
1006454,192.75,1533,1
1006454,45.75,19071,1
1006454,95.25,3154,1
1006454,135.75,6027,1
1006455,60.75,1032,1
1006455,78.75,4427,1
1006455,36.75,5214,3
1006455,96.75,6890,1
1006456,120,10455,1
1006456,21.75,12291,1
1006456,60,16192,1
1006456,21.75,2121,1
1006456,824.25,2229,1
1006456,105,3404,1
1006456,129.75,417,1
1006456,96.75,552,1
1006456,44.25,6108,1
1006457,59.25,22010,1
1006458,21.75,1092,6
1006458,27.75,17992,1
1006458,20.25,201,1
1006458,16.5,4666,1
1006458,27.75,5590,1
1006459,29.25,1365,1
1006459,59.25,2890,1
1006459,21.75,4350,1
1006460,89.25,1687,1
1006460,21.75,2365,1
1006460,224.25,4876,1
1006460,81.75,811,1
1006461,59.25,1741,1
1006461,59.25,5049,1
1006461,56.25,8794,1
1006462,65.25,1473,1
1006462,51.75,2080,2
1006462,22.5,2113,9
1006462,24.75,2676,2
1006462,74.25,3429,1
1006462,51.75,7833,1
1006463,59.25,4872,1
1006464,59.25,1741,1
1006464,56.25,2093,1
1006464,33.75,768,1
1006465,59.25,4086,1
1006465,98.25,5926,1
1006465,43.5,6108,1
1006466,33.75,7135,1
1006466,59.25,7756,1
1006467,44.25,9887,1
1006468,57.75,12109,1
1006468,141.75,2675,1
1006468,12,3921,1
1006468,65.25,4730,1
1006468,198.75,4821,1
1006468,78.75,6393,8
1006468,229.5,7569,1
1006468,63.75,7589,1
1006468,95.25,81,1
1006469,33.75,5467,1
1006469,30.75,6286,1
1006469,18,8165,3
1006470,44.25,4636,1
1006470,164.25,7769,1
1006470,119.25,8030,1
1006471,27,1332,1
1006471,44.25,3369,1
1006472,141.75,1109,1
1006472,112.5,3305,1
1006472,108,3905,1
1006472,111.75,5176,1
1006472,44.25,6436,1
1006472,96.75,6890,1
1006472,51,9545,1
1006472,107.25,9773,1
1006473,90,7216,1
1006473,53.25,9606,1
1006474,55.5,1393,1
1006474,48,8250,1
1006475,81,6034,1
1006476,74.25,8392,1
1006476,59.25,9366,1
1006477,156.75,1659,1
1006477,33.75,900,1
1006478,44.25,1238,1
1006478,61.5,1601,1
1006478,89.25,2832,1
1006478,156.75,3909,1
1006478,88.5,403,1
1006478,56.25,6115,1
1006478,89.25,7461,1
1006478,134.25,80,1
1006479,74.25,5127,1
1006480,39,5827,1
1006481,38.25,2103,9
1006481,21,3107,1
1006481,26.25,3280,1
1006481,34.5,3810,1
1006481,156.75,3909,1
1006481,39.75,4749,9
1006481,17.25,4891,3
1006481,38.25,5206,4
1006481,45,928,1
1006482,59.25,1988,1
1006483,34.5,10007,1
1006483,31.5,1116,1
1006483,63.75,2380,1
1006483,24.75,52,1
1006483,336.75,848,1
1006484,168.75,1367,1
1006484,63.75,2380,1
1006484,109.5,73,1
1006485,111,3397,1
1006485,164.25,5868,1
1006485,26.25,7179,1
1006486,56.25,2093,1
1006486,145.5,2175,1
1006486,33.75,4093,1
1006487,66.75,1437,1
1006488,29.25,1392,2
1006488,81.75,5411,1
1006488,141.75,714,1
1006488,74.25,901,1
1006489,56.25,18350,1
1006489,56.25,2153,1
1006489,126,3830,1
1006490,51.75,128,2
1006490,59.25,1483,1
1006490,56.25,2093,1
1006490,105,264,1
1006491,123.75,2030,1
1006491,93,2221,1
1006491,18,3544,1
1006491,62.25,4203,1
1006491,45.75,4611,1
1006491,201.75,5225,1
1006491,18,559,1
1006491,116.25,6217,1
1006491,18,7169,1
1006491,59.25,7850,1
1006491,16.5,855,1
1006491,22.5,9424,1
1006492,89.25,14297,2
1006492,74.25,4490,1
1006493,44.25,5587,1
1006494,56.25,2093,1
1006494,59.25,9525,1
1006495,60,1065,1
1006495,21.75,12291,1
1006495,51.75,1458,1
1006495,51.75,16969,1
1006495,67.5,2366,1
1006495,23.25,2932,1
1006495,156.75,3909,1
1006495,23.25,4058,1
1006495,81,6034,1
1006495,31.5,7635,1
1006496,44.25,12588,1
1006496,89.25,1687,1
1006496,59.25,1741,1
1006496,44.25,2716,1
1006496,81.75,8865,1
1006496,45,928,1
1006497,66.75,1437,1
1006498,63.75,10187,1
1006498,81.75,2093,1
1006498,91.5,22250,1
1006498,72,6648,2
1006499,81.75,5411,4
1006500,27.75,10008,1
1006500,26.25,2708,1
1006501,46.5,1419,1
1006501,112.5,1505,1
1006501,14.25,4164,1
1006501,54.75,5137,1
1006501,85.5,6084,1
1006501,112.5,6377,1
1006501,14.25,7008,1
1006501,69,8089,1
1006501,60.75,8850,1
1006502,45,561,1
1006502,164.25,7769,1
1006502,87,8257,1
1006503,21.75,1092,1
1006503,48.75,6648,1
1006503,29.25,7491,1
1006503,74.25,8392,1
1006504,34.5,2750,5
1006504,36.75,9861,1
1006505,112.5,3305,1
1006505,96.75,3419,5
1006505,93,3720,1
1006505,44.25,4343,1
1006505,44.25,4611,1
1006505,32.25,5713,1
1006505,111.75,5917,1
1006506,21.75,10950,1
1006506,21.75,1787,1
1006506,21.75,4344,1
1006506,53.25,8115,1
1006506,74.25,8534,1
1006507,46.5,16492,1
1006507,81.75,2093,1
1006508,30,1355,5
1006508,47.25,1568,1
1006508,56.25,2153,1
1006508,51.75,2480,1
1006508,12,3921,4
1006508,48.75,9352,1
1006509,47.25,1568,1
1006509,43.5,2680,1
1006509,21.75,5825,1
1006509,26.25,9950,1
1006510,177,11837,1
1006510,74.25,1741,1
1006510,81.75,2093,2
1006511,56.25,5949,1
1006511,59.25,9525,1
1006512,21,3107,1
1006513,26.25,16073,1
1006513,89.25,1687,1
1006513,37.5,2005,1
1006513,44.25,9293,2
1006514,57.75,12109,1
1006514,47.25,1568,1
1006514,21,3107,1
1006514,85.5,5658,1
1006514,96.75,6890,1
1006515,89.25,1687,1
1006515,74.25,19850,1
1006515,44.25,2716,1
1006515,44.25,3369,1
1006515,34.5,3810,1
1006515,36.75,3858,1
1006515,74.25,4267,1
1006515,99,4471,1
1006515,44.25,7968,1
1006516,27,13970,1
1006516,36.75,4741,1
1006517,21.75,1092,1
1006518,51.75,4004,1
1006518,45,561,1
1006519,21.75,1092,1
1006519,89.25,1687,1
1006519,44.25,3369,1
1006519,123.75,3875,1
1006519,119.25,438,1
1006519,59.25,4434,1
1006519,21.75,5493,1
1006519,32.25,5583,1
1006519,56.25,8794,1
1006519,36,9769,1
1006520,89.25,10395,1
1006520,89.25,1747,1
1006520,30.75,1754,1
1006520,137.25,2107,1
1006520,190.5,2322,1
1006520,57,2538,1
1006520,14.25,2924,1
1006520,45.75,3053,1
1006520,103.5,3826,1
1006520,96,409,1
1006520,56.25,5283,1
1006520,152.25,5619,1
1006520,85.5,6084,1
1006520,164.25,7769,1
1006520,20.25,8711,1
1006520,87.75,884,1
1006520,136.5,8961,1
1006520,36.75,9861,2
1006520,100.5,9862,1
1006521,16.5,1227,1
1006521,48.75,2218,1
1006521,40.5,2588,1
1006521,48.75,2636,1
1006521,101.25,3350,1
1006521,18,7169,1
1006521,96.75,8781,1
1006521,42,9616,1
1006521,33.75,9708,1
1006522,18,1128,1
1006522,18,11630,1
1006522,44.25,1478,1
1006522,18,1607,1
1006522,157.5,18709,1
1006522,36.75,1928,1
1006522,49.5,4898,1
1006522,94.5,5352,1
1006522,81,6034,1
1006522,116.25,6217,1
1006522,18,6652,1
1006522,18,753,1
1006522,18,7716,1
1006522,60,868,1
1006523,59.25,9736,1
1006524,29.25,1365,1
1006524,39.75,3950,1
1006524,51,9450,1
1006525,111.75,1747,1
1006525,134.25,3397,1
1006526,44.25,10133,1
1006526,66.75,1945,1
1006526,44.25,5570,1
1006526,72,6034,1
1006527,44.25,4636,1
1006528,36.75,12,1
1006528,30,2231,1
1006528,42,5946,1
1006528,30,6323,1
1006528,89.25,8645,1
1006529,74.25,4382,1
1006529,44.25,7968,1
1006530,71.25,8145,1
1006531,74.25,4927,1
1006531,49.5,6304,1
1006531,81,981,1
1006532,57.75,14033,1
1006532,28.5,1424,1
1006532,30.75,1441,1
1006532,65.25,1473,5
1006532,60.75,15469,5
1006532,22.5,15893,1
1006532,48.75,1662,1
1006532,89.25,1687,1
1006532,44.25,1694,1
1006532,89.25,2832,1
1006532,21.75,4022,9
1006532,21.75,4350,1
1006532,25.5,4911,1
1006532,67.5,6330,2
1006532,101.25,6604,1
1006532,67.5,7949,1
1006532,87,8257,1
1006532,48,940,1
1006532,36,9769,1
1006533,59.25,22010,1
1006534,26.25,2708,2
1006535,21.75,1092,1
1006535,26.25,16073,1
1006535,28.5,4752,1
1006536,21.75,1092,1
1006536,59.25,3561,1
1006536,44.25,4343,1
1006536,44.25,912,1
1006537,50.25,15411,1
1006537,42.75,5925,1
1006537,56.25,5949,2
1006537,36.75,6226,1
1006537,36.75,7293,2
1006538,68.25,4231,1
1006539,89.25,1687,1
1006539,56.25,8794,1
1006540,19.5,11390,1
1006540,59.25,1499,1
1006540,47.25,1568,1
1006541,71.25,601,1
1006542,59.25,4457,1
1006542,63.75,4547,1
1006542,59.25,9366,1
1006543,74.25,11089,1
1006543,44.25,12588,1
1006543,44.25,2716,1
1006543,59.25,4434,1
1006544,63,12677,1
1006544,127.5,14811,1
1006544,109.5,5763,1
1006544,24,6895,1
1006545,51.75,1159,1
1006545,51.75,12051,1
1006545,164.25,7769,1
1006546,51.75,1172,1
1006546,48.75,125,1
1006546,126.75,16,1
1006546,51,1771,1
1006546,132.75,347,1
1006546,51.75,3732,1
1006546,126.75,4446,1
1006546,51,5227,1
1006546,51.75,7578,1
1006546,51.75,7896,1
1006547,19.5,3852,1
1006547,22.5,8133,1
1006548,102,6264,1
1006548,164.25,7769,1
1006549,44.25,12588,1
1006549,59.25,1741,1
1006549,30,3770,1
1006549,33.75,3953,1
1006549,63.75,4547,1
1006549,59.25,7186,1
1006550,31.5,1008,1
1006550,31.5,10611,1
1006550,72,1157,1
1006550,18.75,12229,2
1006550,27.75,1564,1
1006550,51.75,3102,1
1006550,31.5,3912,1
1006550,30,4598,1
1006550,66.75,4875,1
1006550,14.25,6173,1
1006550,18,7169,1
1006550,61.5,7372,1
1006550,36.75,9861,1
1006551,68.25,4231,1
1006551,53.25,8115,4
1006552,76.5,10264,1
1006552,74.25,2740,1
1006552,93,3720,1
1006552,210,5224,1
1006552,60.75,537,1
1006552,32.25,5713,1
1006552,74.25,7816,1
1006552,32.25,9376,1
1006552,18.75,959,1
1006553,19.5,3852,1
1006553,59.25,7850,1
1006554,31.5,4861,1
1006554,59.25,9366,1
1006555,45,928,1
1006556,87,12351,1
1006556,26.25,1908,1
1006556,21.75,3519,5
1006557,33,6931,1
1006558,59.25,11455,1
1006558,108,5611,1
1006559,32.25,5583,1
1006560,57.75,2589,2
1006560,75,693,1
1006561,74.25,11089,1
1006561,57.75,12109,1
1006561,89.25,1687,1
1006561,51.75,2776,1
1006561,19.5,3852,1
1006561,44.25,5570,1
1006561,116.25,6217,1
1006562,81.75,4776,1
1006562,69,7127,1
1006563,126,3830,1
1006563,59.25,4086,1
1006563,26.25,7179,1
1006563,95.25,74,1
1006564,44.25,1006,1
1006564,57.75,12109,1
1006564,209.25,15953,1
1006564,89.25,1687,1
1006564,51,20691,1
1006564,269.25,2809,1
1006564,149.25,3734,1
1006564,31.5,4368,1
1006564,51,6078,1
1006564,36.75,6226,3
1006564,81.75,7818,1
1006564,59.25,7850,1
1006564,108.75,8395,1
1006564,62.25,8670,1
1006565,150.75,3854,1
1006566,44.25,3369,1
1006566,59.25,4434,1
1006567,88.5,2245,1
1006567,30,4598,1
1006567,71.25,4994,1
1006567,72,8692,1
1006568,44.25,19072,1
1006568,44.25,21950,1
1006568,48,3911,1
1006568,39.75,3950,1
1006568,52.5,4282,1
1006568,74.25,4382,1
1006568,36.75,4757,1
1006568,36.75,4779,1
1006568,49.5,5427,1
1006568,161.25,6725,1
1006568,36.75,8476,1
1006569,149.25,3450,1
1006569,72.75,4128,1
1006570,59.25,11455,1
1006570,39,2375,1
1006570,36.75,7293,6
1006571,74.25,2521,1
1006571,38.25,5206,1
1006571,74.25,5739,1
1006572,23.25,4058,1
1006572,54,6511,1
1006572,62.25,9861,1
1006573,80.25,2431,1
1006574,145.5,1268,1
1006574,49.5,6304,1
1006574,81,8073,1
1006575,136.5,1549,4
1006576,44.25,2716,1
1006576,44.25,3369,1
1006576,48.75,6648,1
1006577,186.75,10255,1
1006577,91.5,22250,1
1006577,111.75,5806,1
1006577,114.75,960,1
1006578,81.75,2093,1
1006578,93.75,8154,1
1006579,19.5,3852,1
1006579,59.25,9736,1
1006580,57.75,12109,1
1006580,47.25,1568,1
1006580,129.75,417,1
1006580,21.75,5825,1
1006580,33,6977,1
1006580,48.75,8390,1
1006580,26.25,9950,1
1006581,48.75,10397,1
1006581,44.25,3369,1
1006581,74.25,5287,1
1006581,56.25,5949,1
1006581,44.25,7968,1
1006582,98.25,1178,1
1006582,111.75,1747,1
1006582,104.25,401,1
1006582,15.75,5608,8
1006582,16.5,855,1
1006582,60,91,1
1006582,59.25,9736,1
1006583,16.5,4666,1
1006584,31.5,4861,1
1006585,17.25,4891,1
1006585,87,5643,1
1006585,60.75,868,1
1006585,17.25,9467,1
1006586,21.75,5364,4
1006587,56.25,5949,1
1006588,29.25,111,1
1006588,36.75,13792,1
1006588,47.25,19072,1
1006589,69.75,1054,1
1006589,66.75,4029,1
1006589,32.25,5123,1
1006590,42,11809,1
1006590,108.75,8109,1
1006591,51.75,858,1
1006592,59.25,1235,1
1006592,58.5,3307,1
1006592,44.25,4611,1
1006592,93,5234,1
1006592,44.25,5345,1
1006592,21.75,536,1
1006592,44.25,5587,1
1006592,42.75,5925,1
1006592,44.25,6511,1
1006592,81.75,6553,1
1006592,58.5,7552,1
1006592,164.25,7769,1
1006592,51.75,7833,1
1006592,44.25,912,1
1006592,59.25,9736,1
1006593,58.5,7252,1
1006594,81,6034,1
1006594,72,6127,1
1006595,127.5,1622,2
1006595,59.25,4872,1
1006595,33.75,5360,1
1006595,51.75,5474,1
1006595,20.25,7445,1
1006595,44.25,9354,1
1006596,59.25,5049,1
1006596,51,5227,1
1006597,60,10247,1
1006597,36.75,14753,1
1006597,89.25,1687,1
1006597,77.25,3360,1
1006597,204.75,3819,1
1006598,29.25,1508,1
1006598,60,1658,1
1006598,44.25,2716,1
1006598,58.5,4194,1
1006598,31.5,6671,1
1006598,89.25,6727,1
1006598,77.25,6816,1
1006599,30,1774,1
1006600,56.25,18350,1
1006600,59.25,7186,1
1006600,59.25,9525,1
1006601,56.25,2093,1
1006602,58.5,1376,1
1006602,39,2375,1
1006602,68.25,4231,1
1006603,66,329,1
1006604,89.25,1687,1
1006604,168,792,1
1006605,74.25,3344,1
1006605,74.25,3918,1
1006606,74.25,11657,1
1006606,22.5,1340,1
1006606,90,1554,1
1006606,26.25,3470,2
1006606,44.25,4343,1
1006606,89.25,4433,1
1006606,126.75,8992,1
1006607,13.5,1227,1
1006607,90,5870,1
1006607,179.25,7055,1
1006607,108.75,8395,1
1006607,59.25,9736,1
1006608,65.25,1473,1
1006608,59.25,2948,1
1006608,36,344,1
1006608,89.25,4178,1
1006608,63.75,4547,1
1006608,174.75,5039,1
1006608,39,6045,1
1006608,29.25,6213,1
1006609,66.75,10275,1
1006609,119.25,1868,1
1006609,63.75,4547,1
1006609,74.25,5639,1
1006609,44.25,6436,1
1006609,59.25,6936,1
1006609,89.25,723,1
1006609,26.25,8105,1
1006610,164.25,7769,1
1006610,47.25,8770,1
1006611,28.5,1918,1
1006611,21.75,3519,1
1006611,74.25,7186,1
1006611,74.25,9525,1
1006612,36,6636,1
1006612,35.25,8231,1
1006613,59.25,7850,1
1006614,44.25,561,1
1006615,144,1130,1
1006615,90.75,4212,1
1006615,18,7169,1
1006615,199.5,817,1
1006616,60.75,1032,1
1006616,68.25,4231,1
1006616,89.25,7554,1
1006617,13.5,1227,1
1006617,39.75,3950,1
1006617,59.25,4457,4
1006618,57.75,2589,1
1006619,51.75,12111,1
1006620,56.25,18350,1
1006620,27,1966,1
1006620,21.75,8114,1
1006621,29.25,1508,1
1006622,24,11691,3
1006622,156.75,3909,1
1006622,59.25,4872,1
1006622,26.25,7179,1
1006622,89.25,723,1
1006622,69,8089,1
1006622,51.75,8746,1
1006623,44.25,12588,1
1006623,51.75,6922,1
1006624,39.75,3950,1
1006624,44.25,5570,1
1006624,74.25,8534,1
1006625,58.5,1738,1
1006625,35.25,5525,1
1006626,51.75,2080,1
1006626,27,2889,1
1006626,72,3442,1
1006626,14.25,3584,1
1006626,61.5,4778,1
1006626,35.25,7372,1
1006626,29.25,7990,1
1006627,74.25,11455,1
1006627,81.75,22010,1
1006627,18,8165,1
1006628,63.75,6893,1
1006629,31.5,10611,1
1006629,27,1332,1
1006629,50.25,6770,1
1006629,29.25,7990,1
1006630,30,4006,1
1006630,21.75,5364,2
1006630,111.75,5917,1
1006630,14.25,6373,1
1006630,120,7266,1
1006630,29.25,7491,1
1006631,21.75,10890,1
1006631,21.75,3519,1
1006632,19.5,11390,1
1006632,89.25,12710,1
1006632,51.75,2776,1
1006632,158.25,3397,1
1006632,105,3404,1
1006632,12,3921,1
1006632,16.5,4164,1
1006632,21.75,5825,1
1006632,33,6931,1
1006632,11.25,8711,1
1006633,21.75,11150,1
1006633,51.75,1159,1
1006633,21.75,3077,2
1006633,77.25,3360,1
1006633,51.75,3907,1
1006633,96.75,432,1
1006633,36.75,5691,1
1006634,38.25,12531,1
1006635,209.25,15953,1
1006635,33,4550,1
1006636,20.25,3947,1
1006637,27.75,2870,1
1006637,96.75,3419,1
1006638,51.75,12111,1
1006638,16.5,1227,2
1006638,63,157,1
1006638,116.25,2020,1
1006638,83.25,22,1
1006638,66.75,2832,1
1006638,87.75,5750,1
1006639,120.75,1432,1
1006639,45,3007,1
1006639,149.25,4239,1
1006639,75,7367,1
1006639,44.25,8750,1
1006640,237,3167,1
1006640,39.75,3950,1
1006640,42.75,7066,1
1006640,66.75,7375,1
1006640,89.25,800,1
1006641,21.75,10950,1
1006641,156.75,1659,1
1006641,74.25,4267,1
1006641,23.25,5056,1
1006641,37.5,6681,1
1006642,78.75,3730,1
1006642,96.75,432,1
1006642,89.25,5481,1
1006642,89.25,7554,1
1006643,66,3175,1
1006643,32.25,5713,1
1006643,47.25,7325,1
1006644,98.25,1178,1
1006644,27,1966,1
1006645,59.25,1006,1
1006645,615,1049,1
1006645,30,1355,1
1006645,114.75,14811,1
1006645,172.5,1943,1
1006645,50.25,4086,1
1006645,156.75,5988,1
1006645,111,6035,1
1006645,22.5,8133,1
1006645,66.75,8830,1
1006645,33.75,900,1
1006646,96.75,12770,1
1006646,31.5,1508,1
1006646,47.25,1568,1
1006646,26.25,1848,1
1006646,73.5,3243,1
1006646,33.75,3502,1
1006646,99,4471,1
1006646,43.5,4529,1
1006646,47.25,8,1
1006646,87,8257,1
1006646,36,9769,1
1006647,59.25,4434,1
1006648,135.75,6027,1
1006648,40.5,7642,1
1006649,42,1695,1
1006649,56.25,18350,1
1006649,45,19071,1
1006649,36.75,1928,1
1006649,79.5,1983,1
1006649,69,2657,1
1006649,21,3107,1
1006649,36.75,7911,1
1006649,53.25,8115,1
1006649,66,8234,1
1006649,96,8482,1
1006650,59.25,1741,1
1006650,57.75,2589,1
1006650,55.5,4322,1
1006650,56.25,8794,6
1006651,146.25,2783,1
1006651,19.5,2987,1
1006651,21.75,3359,1
1006651,21.75,3785,1
1006651,74.25,4470,1
1006651,74.25,7926,1
1006652,37.5,2005,1
1006652,21.75,3785,1
1006652,39.75,3950,1
1006652,59.25,9736,1
1006653,44.25,12588,1
1006653,44.25,2716,1
1006653,56.25,5949,1
1006654,78,3204,1
1006654,44.25,3224,1
1006654,66.75,3460,1
1006654,33.75,3731,1
1006654,59.25,7756,1
1006655,39.75,3950,1
1006655,16.5,4666,1
1006656,29.25,2031,1
1006656,26.25,2708,1
1006656,134.25,4326,1
1006657,51.75,2203,1
1006657,93,3720,1
1006658,21.75,1092,2
1006658,60,1658,1
1006658,44.25,1694,1
1006658,18,2152,1
1006658,39,2799,1
1006659,21.75,1092,5
1006659,20.25,11477,1
1006659,20.25,1160,1
1006659,66.75,1437,1
1006659,141.75,1556,1
1006659,24.75,2262,2
1006659,51,2538,1
1006659,74.25,2711,1
1006659,44.25,2716,1
1006659,32.25,3261,1
1006659,19.5,3314,3
1006659,93.75,3985,1
1006659,32.25,5583,1
1006659,141.75,6441,1
1006659,164.25,7769,1
1006659,32.25,9376,1
1006660,22.5,1328,1
1006660,48.75,8390,1
1006660,13.5,8586,1
1006661,270.75,1183,1
1006661,13.5,1227,2
1006661,47.25,1568,1
1006661,112.5,1759,1
1006661,79.5,2560,1
1006661,164.25,2653,1
1006661,92.25,3245,1
1006661,104.25,401,1
1006661,43.5,4529,1
1006661,28.5,4752,1
1006661,177.75,5625,1
1006661,73.5,6345,1
1006661,66.75,7754,1
